afsc,label,text_norm,source_doc,evidence,page,chunk_idx,extractor_version
1N0,K,"Intelligence automated data systems, querying, display, and reporting concepts",llm,"Intelligence automated data systems, querying, display, and reporting concepts",,1,llm_v0
1N0,K,"ISR doctrine, processes, and collection management theory",llm,"ISR doctrine, processes, and collection management theory",,1,llm_v0
1N0,K,"Mission planning principles for air, space, cyberspace, and special operations",llm,"Mission planning principles for air, space, cyberspace, and special operations",,1,llm_v0
1N0,K,Air/Integrated/Cyber/Space Tasking Order processes (ATO/ITO/CTO/STO),llm,Air/Integrated/Cyber/Space Tasking Order processes (ATO/ITO/CTO/STO),,1,llm_v0
1N0,K,All-source intelligence production methodologies,llm,All-source intelligence production methodologies,,1,llm_v0
1N0,K,"Targeting cycle fundamentals (target development, weaponeering, force application, combat assessment)",llm,"Targeting cycle fundamentals (target development, weaponeering, force application, combat assessment)",,1,llm_v0
1N0,K,Adversary capability and threat analysis concepts,llm,Adversary capability and threat analysis concepts,,1,llm_v0
1N0,K,Force Protection (FP) doctrine and risk assessment concepts,llm,Force Protection (FP) doctrine and risk assessment concepts,,1,llm_v0
1N0,K,"Human threat tactics, techniques, procedures (TTPs), trends, and courses of action",llm,"Human threat tactics, techniques, procedures (TTPs), trends, and courses of action",,1,llm_v0
1N0,K,Area of Interest (AOI) and Area of Responsibility (AOR) concepts,llm,Area of Interest (AOI) and Area of Responsibility (AOR) concepts,,1,llm_v0
1N0,K,Intelligence briefing and dissemination principles,llm,Intelligence briefing and dissemination principles,,1,llm_v0
1N0,K,Exercise design and threat scenario development principles,llm,Exercise design and threat scenario development principles,,1,llm_v0
1N0,K,Roles of ISR management in accomplishing tasking orders,llm,Roles of ISR management in accomplishing tasking orders,,1,llm_v0
1N0,S,Identifying and establishing unit requirements for intelligence reference materials,llm,Identifying and establishing unit requirements for intelligence reference materials,,1,llm_v0
1N0,S,Maintaining intelligence reference files and automated intelligence databases,llm,Maintaining intelligence reference files and automated intelligence databases,,1,llm_v0
1N0,S,"Using automated intelligence data systems to store, retrieve, display, and report information",llm,"Using automated intelligence data systems to store, retrieve, display, and report information",,1,llm_v0
1N0,S,Developing tailored intelligence collection plans,llm,Developing tailored intelligence collection plans,,1,llm_v0
1N0,S,Conducting threat analysis,llm,Conducting threat analysis,,1,llm_v0
1N0,S,"Supporting mission planning and execution for air, space, cyber, and special operations",llm,"Supporting mission planning and execution for air, space, cyber, and special operations",,1,llm_v0
1N0,S,Providing ISR management and current situational awareness during operations,llm,Providing ISR management and current situational awareness during operations,,1,llm_v0
1N0,S,Analyzing intelligence reporting to support military operations,llm,Analyzing intelligence reporting to support military operations,,1,llm_v0
1N0,S,"Performing targeting functions (target development, weaponeering, force application)",llm,"Performing targeting functions (target development, weaponeering, force application)",,1,llm_v0
1N0,S,Conducting combat assessment,llm,Conducting combat assessment,,1,llm_v0
1N0,S,Producing all-source FP intelligence products,llm,Producing all-source FP intelligence products,,1,llm_v0
1N0,S,"Delivering current, pre-mission, and pre-deployment intelligence briefings",llm,"Delivering current, pre-mission, and pre-deployment intelligence briefings",,1,llm_v0
1N0,S,Evaluating incoming intelligence for FP value and operational impact,llm,Evaluating incoming intelligence for FP value and operational impact,,1,llm_v0
1N0,S,Providing guidance for unit-level FP-related intelligence training,llm,Providing guidance for unit-level FP-related intelligence training,,1,llm_v0
1N0,S,Participating in installation-level Threat Working Groups (TWG),llm,Participating in installation-level Threat Working Groups (TWG),,1,llm_v0
1N0,S,Developing realistic human-threat scenarios for exercises,llm,Developing realistic human-threat scenarios for exercises,,1,llm_v0
1N0,A,Synthesize multi-source intelligence into actionable assessments,llm,Synthesize multi-source intelligence into actionable assessments,,1,llm_v0
1N0,A,Prioritize collection and analysis to meet mission requirements,llm,Prioritize collection and analysis to meet mission requirements,,1,llm_v0
1N0,A,Maintain real-time situational awareness in dynamic environments,llm,Maintain real-time situational awareness in dynamic environments,,1,llm_v0
1N0,A,Manage and quality-control large intelligence datasets and reference files,llm,Manage and quality-control large intelligence datasets and reference files,,1,llm_v0
1N0,A,Communicate complex intelligence clearly to commanders and staffs,llm,Communicate complex intelligence clearly to commanders and staffs,,1,llm_v0
1N0,A,"Coordinate intelligence support across air, space, cyberspace, and special operations",llm,"Coordinate intelligence support across air, space, cyberspace, and special operations",,1,llm_v0
1N0,A,Perform targeting analysis and recommend force application options,llm,Perform targeting analysis and recommend force application options,,1,llm_v0
1N0,A,"Plan and adapt intelligence support across at-home, in-transit, and deployed contexts",llm,"Plan and adapt intelligence support across at-home, in-transit, and deployed contexts",,1,llm_v0
1N0,A,Rapidly assess FP implications of emerging threats,llm,Rapidly assess FP implications of emerging threats,,1,llm_v0
1N0,A,Design and evaluate realistic threat scenarios for training and exercises,llm,Design and evaluate realistic threat scenarios for training and exercises,,1,llm_v0
1N0,A,Brief and defend assessments at multiple echelons,llm,Brief and defend assessments at multiple echelons,,1,llm_v0
1N0,A,Work effectively within ATO/ITO/CTO/STO processes and timelines,llm,Work effectively within ATO/ITO/CTO/STO processes and timelines,,1,llm_v0
1N0,A,"Make timely, well-reasoned decisions under pressure",llm,"Make timely, well-reasoned decisions under pressure",,1,llm_v0
1N0,A,Manage multiple tasks and deadlines concurrently with attention to detail,llm,Manage multiple tasks and deadlines concurrently with attention to detail,,1,llm_v0
1N0,K,Intelligence organizations and systems,llm,Intelligence organizations and systems,,2,llm_v0
1N0,K,"Collection and reporting systems, procedures, and methods",llm,"Collection and reporting systems, procedures, and methods",,2,llm_v0
1N0,K,Intelligence information sources,llm,Intelligence information sources,,2,llm_v0
1N0,K,"Techniques for identifying, collating, evaluating, and analyzing information",llm,"Techniques for identifying, collating, evaluating, and analyzing information",,2,llm_v0
1N0,K,Geographical and cultural aspects of foreign countries,llm,Geographical and cultural aspects of foreign countries,,2,llm_v0
1N0,K,Current military capabilities and employment tactics of potential enemy offensive and defensive weapon systems,llm,Current military capabilities and employment tactics of potential enemy offensive and defensive weapon systems,,2,llm_v0
1N0,K,"Special operations forces tactics, techniques, and procedures (TTPs) and associated equipment",llm,"Special operations forces tactics, techniques, and procedures (TTPs) and associated equipment",,2,llm_v0
1N0,K,"Procedures for acquiring, updating, and maintaining intelligence documents, maps, and charts",llm,"Procedures for acquiring, updating, and maintaining intelligence documents, maps, and charts",,2,llm_v0
1N0,K,Map and chart use techniques,llm,Map and chart use techniques,,2,llm_v0
1N0,K,"Graphic, oral, and written intelligence presentation principles",llm,"Graphic, oral, and written intelligence presentation principles",,2,llm_v0
1N0,K,Targeting support concepts,llm,Targeting support concepts,,2,llm_v0
1N0,K,Capabilities and application of relevant computer systems,llm,Capabilities and application of relevant computer systems,,2,llm_v0
1N0,K,Security classification marking and control,llm,Security classification marking and control,,2,llm_v0
1N0,K,U.S. sensor systems,llm,U.S. sensor systems,,2,llm_v0
1N0,K,Regional physical characteristics relative to radar significance,llm,Regional physical characteristics relative to radar significance,,2,llm_v0
1N0,K,Basic electromagnetic theory,llm,Basic electromagnetic theory,,2,llm_v0
1N0,K,Digital terrain and feature databases,llm,Digital terrain and feature databases,,2,llm_v0
1N0,S,"Process, exploit, and disseminate intelligence (PED)",llm,"Process, exploit, and disseminate intelligence (PED)",,2,llm_v0
1N0,S,Conduct all-source intelligence analysis,llm,Conduct all-source intelligence analysis,,2,llm_v0
1N0,S,Research and vet intelligence information sources,llm,Research and vet intelligence information sources,,2,llm_v0
1N0,S,"Identify, collate, evaluate, and analyze data using structured techniques",llm,"Identify, collate, evaluate, and analyze data using structured techniques",,2,llm_v0
1N0,S,Prepare and deliver written and verbal intelligence products and briefings,llm,Prepare and deliver written and verbal intelligence products and briefings,,2,llm_v0
1N0,S,Create graphic intelligence presentations and visualizations,llm,Create graphic intelligence presentations and visualizations,,2,llm_v0
1N0,S,Use collection and reporting systems and tools,llm,Use collection and reporting systems and tools,,2,llm_v0
1N0,S,"Acquire, update, and maintain intelligence documents, maps, and charts",llm,"Acquire, update, and maintain intelligence documents, maps, and charts",,2,llm_v0
1N0,S,"Perform map reading, charting, and geospatial techniques",llm,"Perform map reading, charting, and geospatial techniques",,2,llm_v0
1N0,S,Provide intelligence support to targeting,llm,Provide intelligence support to targeting,,2,llm_v0
1N0,S,Operate and apply relevant computer systems and analytical software,llm,Operate and apply relevant computer systems and analytical software,,2,llm_v0
1N0,S,Apply security classification markings and control procedures,llm,Apply security classification markings and control procedures,,2,llm_v0
1N0,S,Exploit and interpret data from U.S. sensor systems,llm,Exploit and interpret data from U.S. sensor systems,,2,llm_v0
1N0,S,Utilize digital terrain and feature databases in analysis,llm,Utilize digital terrain and feature databases in analysis,,2,llm_v0
1N0,A,Synthesize multi-source information into coherent assessments,llm,Synthesize multi-source information into coherent assessments,,2,llm_v0
1N0,A,Draw inferences and judgments from incomplete or ambiguous data,llm,Draw inferences and judgments from incomplete or ambiguous data,,2,llm_v0
1N0,A,Communicate clearly and concisely to inform tactical through strategic decisions,llm,Communicate clearly and concisely to inform tactical through strategic decisions,,2,llm_v0
1N0,A,Maintain accuracy and attention to detail under time constraints,llm,Maintain accuracy and attention to detail under time constraints,,2,llm_v0
1N0,A,Prioritize and manage multiple tasks to meet operational timelines,llm,Prioritize and manage multiple tasks to meet operational timelines,,2,llm_v0
1N0,A,Maintain objectivity and analytical rigor,llm,Maintain objectivity and analytical rigor,,2,llm_v0
1N0,A,Protect and handle classified information appropriately,llm,Protect and handle classified information appropriately,,2,llm_v0
1N0,A,"Exercise spatial reasoning for terrain, map, and radar-related analysis",llm,"Exercise spatial reasoning for terrain, map, and radar-related analysis",,2,llm_v0
1N0,A,Apply basic electromagnetic concepts to assess radar significance,llm,Apply basic electromagnetic concepts to assess radar significance,,2,llm_v0
1N0,A,"Adapt quickly to new systems, procedures, and mission requirements",llm,"Adapt quickly to new systems, procedures, and mission requirements",,2,llm_v0
1N0,A,"Collaborate effectively with commanders, staff, and interagency partners",llm,"Collaborate effectively with commanders, staff, and interagency partners",,2,llm_v0
1N0,K,All-source intelligence fundamentals (as taught in the All-Source Intelligence Apprentice Course),llm,All-source intelligence fundamentals (as taught in the All-Source Intelligence Apprentice Course),,3,llm_v0
1N0,K,Space warfighter intelligence concepts and mission context (Space Warfighter Intelligence formal training),llm,Space warfighter intelligence concepts and mission context (Space Warfighter Intelligence formal training),,3,llm_v0
1N0,K,Cybersecurity and computer security policy requirements (AFI 17-130; AFMAN 17-1301),llm,Cybersecurity and computer security policy requirements (AFI 17-130; AFMAN 17-1301),,3,llm_v0
1N0,K,Classified information handling standards and Tier 5 (T5) security protocols,llm,Classified information handling standards and Tier 5 (T5) security protocols,,3,llm_v0
1N0,K,Counterintelligence (CI) polygraph and customer access eligibility requirements,llm,Counterintelligence (CI) polygraph and customer access eligibility requirements,,3,llm_v0
1N0,S,Apply training from the All-Source Intelligence Apprentice Course and Space Warfighter Intelligence formal unit to operational tasks,llm,Apply training from the All-Source Intelligence Apprentice Course and Space Warfighter Intelligence formal unit to operational tasks,,3,llm_v0
1N0,S,Maintain local network access by following cybersecurity and computer security procedures in accordance with AFI 17-130 and AFMAN 17-1301,llm,Maintain local network access by following cybersecurity and computer security procedures in accordance with AFI 17-130 and AFMAN 17-1301,,3,llm_v0
1N0,S,"Operate within and safeguard classified systems, facilities, and information at the Tier 5 level",llm,"Operate within and safeguard classified systems, facilities, and information at the Tier 5 level",,3,llm_v0
1N0,S,"Follow customer access, security screening, and CI polygraph procedures",llm,"Follow customer access, security screening, and CI polygraph procedures",,3,llm_v0
1N0,S,"Complete required qualification and award steps for AFSC 1N0X1 progression (e.g., meeting training and experience milestones)",llm,"Complete required qualification and award steps for AFSC 1N0X1 progression (e.g., meeting training and experience milestones)",,3,llm_v0
1N0,A,Communicate clearly without speech disorders or noticeable communication deficiencies (per AFI 48-123),llm,Communicate clearly without speech disorders or noticeable communication deficiencies (per AFI 48-123),,3,llm_v0
1N0,A,"Achieve required cognitive aptitude thresholds (ASVAB/TAPAS: G53 and PSM 26, or standalone G55)",llm,"Achieve required cognitive aptitude thresholds (ASVAB/TAPAS: G53 and PSM 26, or standalone G55)",,3,llm_v0
1N0,A,Obtain and maintain local network access on DoD systems,llm,Obtain and maintain local network access on DoD systems,,3,llm_v0
1N0,A,Obtain and maintain eligibility for access to Tier 5 information and classified environments,llm,Obtain and maintain eligibility for access to Tier 5 information and classified environments,,3,llm_v0
1N0,A,Successfully complete a CI polygraph when required for assignment,llm,Successfully complete a CI polygraph when required for assignment,,3,llm_v0
1N0,K,T5 investigation requirements and processes,llm,T5 investigation requirements and processes,,4,llm_v0
1N0,K,DoDM 5200.02 personnel security policy,llm,DoDM 5200.02 personnel security policy,,4,llm_v0
1N0,K,AFMAN 16-1405 and the Air Force Personnel Security Program,llm,AFMAN 16-1405 and the Air Force Personnel Security Program,,4,llm_v0
1N0,K,Intelligence Community Directive (ICD) 704 interim eligibility standards,llm,Intelligence Community Directive (ICD) 704 interim eligibility standards,,4,llm_v0
1N0,K,Eligibility criteria for AFSC training entry tied to security clearances,llm,Eligibility criteria for AFSC training entry tied to security clearances,,4,llm_v0
1N0,S,"Applying personnel security policies IAW DoDM 5200.02, AFMAN 16-1405, and ICD 704",llm,"Applying personnel security policies IAW DoDM 5200.02, AFMAN 16-1405, and ICD 704",,4,llm_v0
1N0,S,Completing and submitting background investigation documentation accurately and on schedule,llm,Completing and submitting background investigation documentation accurately and on schedule,,4,llm_v0
1N0,S,Coordinating with security personnel to obtain interim T5 eligibility prior to course attendance,llm,Coordinating with security personnel to obtain interim T5 eligibility prior to course attendance,,4,llm_v0
1N0,S,Verifying and documenting clearance status for programmed class-start,llm,Verifying and documenting clearance status for programmed class-start,,4,llm_v0
1N0,A,Obtaining at least interim T5 eligibility by class start and maintaining required clearance,llm,Obtaining at least interim T5 eligibility by class start and maintaining required clearance,,4,llm_v0
1N0,A,Adhering to strict security compliance requirements,llm,Adhering to strict security compliance requirements,,4,llm_v0
1N0,A,Meeting administrative and timeline requirements tied to clearance processing,llm,Meeting administrative and timeline requirements tied to clearance processing,,4,llm_v0
1N0,A,Following directives and procedures related to personnel security eligibility,llm,Following directives and procedures related to personnel security eligibility,,4,llm_v0
1N4,K,"Cyberspace operations doctrine (offensive, defensive, DODIN operations)",llm,"Cyberspace operations doctrine (offensive, defensive, DODIN operations)",,0,llm_v0
1N4,K,"Computer networks, systems, and protocols (e.g., TCP/IP, network architectures)",llm,"Computer networks, systems, and protocols (e.g., TCP/IP, network architectures)",,0,llm_v0
1N4,K,Software and network vulnerabilities and exploit principles,llm,Software and network vulnerabilities and exploit principles,,0,llm_v0
1N4,K,Penetration testing and vulnerability assessment methodologies,llm,Penetration testing and vulnerability assessment methodologies,,0,llm_v0
1N4,K,"Intelligence cycle, analytical tradecraft, and ISR processes",llm,"Intelligence cycle, analytical tradecraft, and ISR processes",,0,llm_v0
1N4,K,"Laws, regulations, and rules of engagement governing cyber operations (e.g., Title 10/50, LOAC)",llm,"Laws, regulations, and rules of engagement governing cyber operations (e.g., Title 10/50, LOAC)",,0,llm_v0
1N4,K,"Threat actor TTPs and the cyber threat landscape (nation-states, terrorists, criminal groups)",llm,"Threat actor TTPs and the cyber threat landscape (nation-states, terrorists, criminal groups)",,0,llm_v0
1N4,K,"Joint, DoD, and Intelligence Community structures and missions (e.g., USCYBERCOM, NSA)",llm,"Joint, DoD, and Intelligence Community structures and missions (e.g., USCYBERCOM, NSA)",,0,llm_v0
1N4,K,Information and weapons systems security principles,llm,Information and weapons systems security principles,,0,llm_v0
1N4,K,Cyber target development and targeting fundamentals,llm,Cyber target development and targeting fundamentals,,0,llm_v0
1N4,K,"Risk assessment and vulnerability prioritization frameworks (e.g., CVE/CVSS)",llm,"Risk assessment and vulnerability prioritization frameworks (e.g., CVE/CVSS)",,0,llm_v0
1N4,K,"Network telemetry and data sources (SIGINT, OSINT, logs, sensors)",llm,"Network telemetry and data sources (SIGINT, OSINT, logs, sensors)",,0,llm_v0
1N4,K,Reporting standards and dissemination protocols for intelligence products,llm,Reporting standards and dissemination protocols for intelligence products,,0,llm_v0
1N4,K,Operational planning concepts for cyber operations,llm,Operational planning concepts for cyber operations,,0,llm_v0
1N4,S,Conducting cyber threat research and all-source analysis,llm,Conducting cyber threat research and all-source analysis,,0,llm_v0
1N4,S,"Collating, evaluating, and fusing multi-source intelligence",llm,"Collating, evaluating, and fusing multi-source intelligence",,0,llm_v0
1N4,S,Performing penetration testing and vulnerability assessments,llm,Performing penetration testing and vulnerability assessments,,0,llm_v0
1N4,S,Developing exploit strategies and courses of action,llm,Developing exploit strategies and courses of action,,0,llm_v0
1N4,S,"Mapping adversary activity to analytic frameworks (e.g., MITRE ATT&CK)",llm,"Mapping adversary activity to analytic frameworks (e.g., MITRE ATT&CK)",,0,llm_v0
1N4,S,Producing and disseminating intelligence reports and briefings,llm,Producing and disseminating intelligence reports and briefings,,0,llm_v0
1N4,S,Planning and supporting offensive and defensive cyber operations,llm,Planning and supporting offensive and defensive cyber operations,,0,llm_v0
1N4,S,"Using network security and analysis tools (e.g., SIEM, IDS/IPS, packet analyzers)",llm,"Using network security and analysis tools (e.g., SIEM, IDS/IPS, packet analyzers)",,0,llm_v0
1N4,S,"Querying, managing, and maintaining intelligence databases and knowledge bases",llm,"Querying, managing, and maintaining intelligence databases and knowledge bases",,0,llm_v0
1N4,S,"Coordinating with joint, interagency, and IC partners to support operations",llm,"Coordinating with joint, interagency, and IC partners to support operations",,0,llm_v0
1N4,S,"Assessing and documenting legal, policy, and ROE compliance for operations",llm,"Assessing and documenting legal, policy, and ROE compliance for operations",,0,llm_v0
1N4,S,Threat modeling and target system analysis,llm,Threat modeling and target system analysis,,0,llm_v0
1N4,S,Prioritizing vulnerabilities and recommending mitigations,llm,Prioritizing vulnerabilities and recommending mitigations,,0,llm_v0
1N4,S,Documenting findings and conducting after-action reviews,llm,Documenting findings and conducting after-action reviews,,0,llm_v0
1N4,A,Recognize and assess actionable intelligence from diverse sources,llm,Recognize and assess actionable intelligence from diverse sources,,0,llm_v0
1N4,A,"Identify patterns, anomalies, and indicators in network and system data",llm,"Identify patterns, anomalies, and indicators in network and system data",,0,llm_v0
1N4,A,Synthesize complex technical information into decision-quality assessments,llm,Synthesize complex technical information into decision-quality assessments,,0,llm_v0
1N4,A,Maintain situational awareness in dynamic cyber operations,llm,Maintain situational awareness in dynamic cyber operations,,0,llm_v0
1N4,A,Exercise sound judgment within legal and ROE constraints,llm,Exercise sound judgment within legal and ROE constraints,,0,llm_v0
1N4,A,Communicate clearly with both technical personnel and senior leaders,llm,Communicate clearly with both technical personnel and senior leaders,,0,llm_v0
1N4,A,"Collaborate effectively in joint, interagency, and coalition environments",llm,"Collaborate effectively in joint, interagency, and coalition environments",,0,llm_v0
1N4,A,"Adapt quickly to evolving threats, tools, and mission requirements",llm,"Adapt quickly to evolving threats, tools, and mission requirements",,0,llm_v0
1N4,A,Manage multiple tasks and priorities under time pressure,llm,Manage multiple tasks and priorities under time pressure,,0,llm_v0
1N4,A,Maintain high attention to detail and analytic rigor,llm,Maintain high attention to detail and analytic rigor,,0,llm_v0
1N4,A,Protect sensitive information and uphold security standards,llm,Protect sensitive information and uphold security standards,,0,llm_v0
1N4,A,"Learn and integrate new tools, techniques, and procedures rapidly",llm,"Learn and integrate new tools, techniques, and procedures rapidly",,0,llm_v0
1N4,A,Think creatively to develop offensive options and defensive measures,llm,Think creatively to develop offensive options and defensive measures,,0,llm_v0
1N4,A,Sustain mission focus during operations and incident response,llm,Sustain mission focus during operations and incident response,,0,llm_v0
1N4,K,All-source intelligence principles and fusion methodologies,llm,All-source intelligence principles and fusion methodologies,,1,llm_v0
1N4,K,"Intelligence product types, reporting standards, and dissemination requirements",llm,"Intelligence product types, reporting standards, and dissemination requirements",,1,llm_v0
1N4,K,Offensive and defensive cyberspace operations doctrine,llm,Offensive and defensive cyberspace operations doctrine,,1,llm_v0
1N4,K,"Computer network architectures, protocols, and global routing concepts",llm,"Computer network architectures, protocols, and global routing concepts",,1,llm_v0
1N4,K,Cryptology and signals intelligence fundamentals,llm,Cryptology and signals intelligence fundamentals,,1,llm_v0
1N4,K,Digital network analysis concepts,llm,Digital network analysis concepts,,1,llm_v0
1N4,K,Metadata structures and analytic principles,llm,Metadata structures and analytic principles,,1,llm_v0
1N4,K,Target development and targeting cycle fundamentals,llm,Target development and targeting cycle fundamentals,,1,llm_v0
1N4,K,Information systems vulnerabilities and exploitation principles,llm,Information systems vulnerabilities and exploitation principles,,1,llm_v0
1N4,K,Legal and policy authorities governing cyber and intelligence operations,llm,Legal and policy authorities governing cyber and intelligence operations,,1,llm_v0
1N4,K,Database design and data management fundamentals,llm,Database design and data management fundamentals,,1,llm_v0
1N4,K,Network mapping and traffic analysis principles,llm,Network mapping and traffic analysis principles,,1,llm_v0
1N4,K,Adversary communications technologies and technology trend analysis,llm,Adversary communications technologies and technology trend analysis,,1,llm_v0
1N4,S,"Producing target assessments, adversary studies, and situation reports",llm,"Producing target assessments, adversary studies, and situation reports",,1,llm_v0
1N4,S,Authoring technical and operational intelligence products,llm,Authoring technical and operational intelligence products,,1,llm_v0
1N4,S,Fusing multi-source intelligence to create actionable analysis,llm,Fusing multi-source intelligence to create actionable analysis,,1,llm_v0
1N4,S,Developing and delivering technical and operational briefings to all command levels,llm,Developing and delivering technical and operational briefings to all command levels,,1,llm_v0
1N4,S,Creating and maintaining technical and operational databases,llm,Creating and maintaining technical and operational databases,,1,llm_v0
1N4,S,Conducting global collection and exploitation in support of cryptologic and cyber missions,llm,Conducting global collection and exploitation in support of cryptologic and cyber missions,,1,llm_v0
1N4,S,Performing signals analysis,llm,Performing signals analysis,,1,llm_v0
1N4,S,Executing digital network analysis to enable computer network exploitation,llm,Executing digital network analysis to enable computer network exploitation,,1,llm_v0
1N4,S,"Gaining, exploiting, and maintaining access to foreign networks",llm,"Gaining, exploiting, and maintaining access to foreign networks",,1,llm_v0
1N4,S,Identifying target communications within global networks,llm,Identifying target communications within global networks,,1,llm_v0
1N4,S,"Conducting metadata analysis, target analysis, and target research",llm,"Conducting metadata analysis, target analysis, and target research",,1,llm_v0
1N4,S,"Performing global network analysis and mapping of technologies, activities, and communications",llm,"Performing global network analysis and mapping of technologies, activities, and communications",,1,llm_v0
1N4,S,Analyzing network traffic behavior patterns,llm,Analyzing network traffic behavior patterns,,1,llm_v0
1N4,S,Assessing and reporting exploitation opportunities for information systems and infrastructure,llm,Assessing and reporting exploitation opportunities for information systems and infrastructure,,1,llm_v0
1N4,S,"Delivering information compliant with legal, policy, formatting, and timeliness requirements",llm,"Delivering information compliant with legal, policy, formatting, and timeliness requirements",,1,llm_v0
1N4,A,Synthesize complex technical and operational data into actionable intelligence,llm,Synthesize complex technical and operational data into actionable intelligence,,1,llm_v0
1N4,A,Communicate complex cyber intelligence clearly to diverse audiences,llm,Communicate complex cyber intelligence clearly to diverse audiences,,1,llm_v0
1N4,A,Work effectively with diverse computer hardware and software environments,llm,Work effectively with diverse computer hardware and software environments,,1,llm_v0
1N4,A,Recognize patterns and anomalies in network traffic and metadata,llm,Recognize patterns and anomalies in network traffic and metadata,,1,llm_v0
1N4,A,Adapt to emerging target technologies and counter them,llm,Adapt to emerging target technologies and counter them,,1,llm_v0
1N4,A,Maintain persistence in network access operations,llm,Maintain persistence in network access operations,,1,llm_v0
1N4,A,Prioritize tasks and meet strict timeliness requirements,llm,Prioritize tasks and meet strict timeliness requirements,,1,llm_v0
1N4,A,Apply legal and policy constraints consistently during operations and reporting,llm,Apply legal and policy constraints consistently during operations and reporting,,1,llm_v0
1N4,A,Enable offensive and defensive cyberspace operations with relevant intelligence,llm,Enable offensive and defensive cyberspace operations with relevant intelligence,,1,llm_v0
1N4,A,Identify vulnerabilities and access vectors in information systems and infrastructure,llm,Identify vulnerabilities and access vectors in information systems and infrastructure,,1,llm_v0
1N4,A,Conduct global-scale situational analysis of target networks and communications,llm,Conduct global-scale situational analysis of target networks and communications,,1,llm_v0
1N4,A,Translate analytic findings into operationally relevant insights for commanders,llm,Translate analytic findings into operationally relevant insights for commanders,,1,llm_v0
1N4,K,Computer systems architecture and network protocols,llm,Computer systems architecture and network protocols,,2,llm_v0
1N4,K,Network security principles and vulnerability assessment concepts,llm,Network security principles and vulnerability assessment concepts,,2,llm_v0
1N4,K,Methods and tools for exploitation and analysis of systems and networks,llm,Methods and tools for exploitation and analysis of systems and networks,,2,llm_v0
1N4,K,Cyber threat intelligence fundamentals and lifecycle,llm,Cyber threat intelligence fundamentals and lifecycle,,2,llm_v0
1N4,K,"Intelligence planning, targeting, and reporting processes for cyberspace operations",llm,"Intelligence planning, targeting, and reporting processes for cyberspace operations",,2,llm_v0
1N4,K,"Signals intelligence (SIGINT) tradecraft across air, space, and cyberspace domains",llm,"Signals intelligence (SIGINT) tradecraft across air, space, and cyberspace domains",,2,llm_v0
1N4,K,Information assurance principles and cybersecurity policy,llm,Information assurance principles and cybersecurity policy,,2,llm_v0
1N4,K,Cryptologic authorities and legal/policy constraints for cyber operations,llm,Cryptologic authorities and legal/policy constraints for cyber operations,,2,llm_v0
1N4,K,"Malware types, behaviors, and analysis methodologies",llm,"Malware types, behaviors, and analysis methodologies",,2,llm_v0
1N4,K,"Cyber network defense concepts (e.g., IDS/IPS, SIEM, incident response)",llm,"Cyber network defense concepts (e.g., IDS/IPS, SIEM, incident response)",,2,llm_v0
1N4,K,Threat actor TTPs and frameworks such as the cyber kill chain and ATT&CK,llm,Threat actor TTPs and frameworks such as the cyber kill chain and ATT&CK,,2,llm_v0
1N4,K,"Processing, exploitation, and dissemination (PED) doctrine",llm,"Processing, exploitation, and dissemination (PED) doctrine",,2,llm_v0
1N4,K,DoD and Intelligence Community reporting standards and dissemination channels,llm,DoD and Intelligence Community reporting standards and dissemination channels,,2,llm_v0
1N4,K,Data integration and fusion concepts for intelligence and operations,llm,Data integration and fusion concepts for intelligence and operations,,2,llm_v0
1N4,K,"Adversary threat landscapes, countries, organizations, and targets of interest",llm,"Adversary threat landscapes, countries, organizations, and targets of interest",,2,llm_v0
1N4,S,Utilizing analytical tools to assess vulnerabilities and exploit or analyze systems and networks,llm,Utilizing analytical tools to assess vulnerabilities and exploit or analyze systems and networks,,2,llm_v0
1N4,S,"Conducting cyber intelligence collection, analysis, and reporting",llm,"Conducting cyber intelligence collection, analysis, and reporting",,2,llm_v0
1N4,S,Planning and supporting intelligence operations for target development and delivery,llm,Planning and supporting intelligence operations for target development and delivery,,2,llm_v0
1N4,S,"Processing, exploiting, and disseminating intelligence via written and verbal products",llm,"Processing, exploiting, and disseminating intelligence via written and verbal products",,2,llm_v0
1N4,S,Performing malware triage and static/dynamic analysis,llm,Performing malware triage and static/dynamic analysis,,2,llm_v0
1N4,S,"Identifying and tracking cyber threats using SIEM, IDS, packet analysis, and threat intel platforms",llm,"Identifying and tracking cyber threats using SIEM, IDS, packet analysis, and threat intel platforms",,2,llm_v0
1N4,S,"Collaborating with intelligence analysts, network defenders, and IT professionals to coordinate threat discovery and reporting",llm,"Collaborating with intelligence analysts, network defenders, and IT professionals to coordinate threat discovery and reporting",,2,llm_v0
1N4,S,Collating and fusing multi-source intelligence and operations data,llm,Collating and fusing multi-source intelligence and operations data,,2,llm_v0
1N4,S,Developing and refining analytic discovery methods and tradecraft,llm,Developing and refining analytic discovery methods and tradecraft,,2,llm_v0
1N4,S,Instructing and training personnel on cyber intelligence requirements and procedures,llm,Instructing and training personnel on cyber intelligence requirements and procedures,,2,llm_v0
1N4,S,Producing briefings and written reports for commanders and senior leaders,llm,Producing briefings and written reports for commanders and senior leaders,,2,llm_v0
1N4,S,Applying information assurance controls and data handling procedures,llm,Applying information assurance controls and data handling procedures,,2,llm_v0
