afsc,label,text_norm,evidence,source_doc,page,chunk_idx,extractor_version
1N4,A,Maintain situational awareness in dynamic cyber operations,Maintain situational awareness in dynamic cyber operations,llm,,0,llm_v0
1N4,A,Exercise sound judgment within legal and ROE constraints,Exercise sound judgment within legal and ROE constraints,llm,,0,llm_v0
1N4,A,Communicate clearly with both technical personnel and senior leaders,Communicate clearly with both technical personnel and senior leaders,llm,,0,llm_v0
1N4,A,"Collaborate effectively in joint, interagency, and coalition environments","Collaborate effectively in joint, interagency, and coalition environments",llm,,0,llm_v0
1N4,A,"Adapt quickly to evolving threats, tools, and mission requirements","Adapt quickly to evolving threats, tools, and mission requirements",llm,,0,llm_v0
1N4,A,Manage multiple tasks and priorities under time pressure,Manage multiple tasks and priorities under time pressure,llm,,0,llm_v0
1N4,A,Maintain high attention to detail and analytic rigor,Maintain high attention to detail and analytic rigor,llm,,0,llm_v0
1N4,A,Protect sensitive information and uphold security standards,Protect sensitive information and uphold security standards,llm,,0,llm_v0
1N4,A,"Learn and integrate new tools, techniques, and procedures rapidly","Learn and integrate new tools, techniques, and procedures rapidly",llm,,0,llm_v0
1N4,A,Think creatively to develop offensive options and defensive measures,Think creatively to develop offensive options and defensive measures,llm,,0,llm_v0
1N4,A,Sustain mission focus during operations and incident response,Sustain mission focus during operations and incident response,llm,,0,llm_v0
1N4,K,All-source intelligence principles and fusion methodologies,All-source intelligence principles and fusion methodologies,llm,,1,llm_v0
1N4,K,"Intelligence product types, reporting standards, and dissemination requirements","Intelligence product types, reporting standards, and dissemination requirements",llm,,1,llm_v0
1N4,K,Offensive and defensive cyberspace operations doctrine,Offensive and defensive cyberspace operations doctrine,llm,,1,llm_v0
1N4,K,"Computer network architectures, protocols, and global routing concepts","Computer network architectures, protocols, and global routing concepts",llm,,1,llm_v0
1N4,K,Cryptology and signals intelligence fundamentals,Cryptology and signals intelligence fundamentals,llm,,1,llm_v0
1N4,K,Digital network analysis concepts,Digital network analysis concepts,llm,,1,llm_v0
1N4,K,Metadata structures and analytic principles,Metadata structures and analytic principles,llm,,1,llm_v0
1N4,K,Target development and targeting cycle fundamentals,Target development and targeting cycle fundamentals,llm,,1,llm_v0
1N4,K,Information systems vulnerabilities and exploitation principles,Information systems vulnerabilities and exploitation principles,llm,,1,llm_v0
1N4,K,Legal and policy authorities governing cyber and intelligence operations,Legal and policy authorities governing cyber and intelligence operations,llm,,1,llm_v0
1N4,K,Database design and data management fundamentals,Database design and data management fundamentals,llm,,1,llm_v0
1N4,K,Network mapping and traffic analysis principles,Network mapping and traffic analysis principles,llm,,1,llm_v0
1N4,K,Adversary communications technologies and technology trend analysis,Adversary communications technologies and technology trend analysis,llm,,1,llm_v0
1N4,S,"Producing target assessments, adversary studies, and situation reports","Producing target assessments, adversary studies, and situation reports",llm,,1,llm_v0
1N4,S,Authoring technical and operational intelligence products,Authoring technical and operational intelligence products,llm,,1,llm_v0
1N4,S,Fusing multi-source intelligence to create actionable analysis,Fusing multi-source intelligence to create actionable analysis,llm,,1,llm_v0
1N4,S,Developing and delivering technical and operational briefings to all command levels,Developing and delivering technical and operational briefings to all command levels,llm,,1,llm_v0
1N4,S,Creating and maintaining technical and operational databases,Creating and maintaining technical and operational databases,llm,,1,llm_v0
1N4,S,Conducting global collection and exploitation in support of cryptologic and cyber missions,Conducting global collection and exploitation in support of cryptologic and cyber missions,llm,,1,llm_v0
1N4,S,Performing signals analysis,Performing signals analysis,llm,,1,llm_v0
1N4,S,Executing digital network analysis to enable computer network exploitation,Executing digital network analysis to enable computer network exploitation,llm,,1,llm_v0
1N4,S,"Gaining, exploiting, and maintaining access to foreign networks","Gaining, exploiting, and maintaining access to foreign networks",llm,,1,llm_v0
1N4,S,Identifying target communications within global networks,Identifying target communications within global networks,llm,,1,llm_v0
1N4,S,"Conducting metadata analysis, target analysis, and target research","Conducting metadata analysis, target analysis, and target research",llm,,1,llm_v0
1N4,S,"Performing global network analysis and mapping of technologies, activities, and communications","Performing global network analysis and mapping of technologies, activities, and communications",llm,,1,llm_v0
1N4,S,Analyzing network traffic behavior patterns,Analyzing network traffic behavior patterns,llm,,1,llm_v0
1N4,S,Assessing and reporting exploitation opportunities for information systems and infrastructure,Assessing and reporting exploitation opportunities for information systems and infrastructure,llm,,1,llm_v0
1N4,S,"Delivering information compliant with legal, policy, formatting, and timeliness requirements","Delivering information compliant with legal, policy, formatting, and timeliness requirements",llm,,1,llm_v0
1N4,A,Synthesize complex technical and operational data into actionable intelligence,Synthesize complex technical and operational data into actionable intelligence,llm,,1,llm_v0
1N4,A,Communicate complex cyber intelligence clearly to diverse audiences,Communicate complex cyber intelligence clearly to diverse audiences,llm,,1,llm_v0
1N4,A,Work effectively with diverse computer hardware and software environments,Work effectively with diverse computer hardware and software environments,llm,,1,llm_v0
1N4,A,Recognize patterns and anomalies in network traffic and metadata,Recognize patterns and anomalies in network traffic and metadata,llm,,1,llm_v0
1N4,A,Adapt to emerging target technologies and counter them,Adapt to emerging target technologies and counter them,llm,,1,llm_v0
1N4,A,Maintain persistence in network access operations,Maintain persistence in network access operations,llm,,1,llm_v0
1N4,A,Prioritize tasks and meet strict timeliness requirements,Prioritize tasks and meet strict timeliness requirements,llm,,1,llm_v0
1N4,A,Apply legal and policy constraints consistently during operations and reporting,Apply legal and policy constraints consistently during operations and reporting,llm,,1,llm_v0
1N4,A,Enable offensive and defensive cyberspace operations with relevant intelligence,Enable offensive and defensive cyberspace operations with relevant intelligence,llm,,1,llm_v0
1N4,A,Identify vulnerabilities and access vectors in information systems and infrastructure,Identify vulnerabilities and access vectors in information systems and infrastructure,llm,,1,llm_v0
1N4,A,Conduct global-scale situational analysis of target networks and communications,Conduct global-scale situational analysis of target networks and communications,llm,,1,llm_v0
1N4,A,Translate analytic findings into operationally relevant insights for commanders,Translate analytic findings into operationally relevant insights for commanders,llm,,1,llm_v0
1N4,K,Computer systems architecture and network protocols,Computer systems architecture and network protocols,llm,,2,llm_v0
1N4,K,Network security principles and vulnerability assessment concepts,Network security principles and vulnerability assessment concepts,llm,,2,llm_v0
1N4,K,Methods and tools for exploitation and analysis of systems and networks,Methods and tools for exploitation and analysis of systems and networks,llm,,2,llm_v0
1N4,K,Cyber threat intelligence fundamentals and lifecycle,Cyber threat intelligence fundamentals and lifecycle,llm,,2,llm_v0
1N4,K,"Intelligence planning, targeting, and reporting processes for cyberspace operations","Intelligence planning, targeting, and reporting processes for cyberspace operations",llm,,2,llm_v0
1N4,K,"Signals intelligence (SIGINT) tradecraft across air, space, and cyberspace domains","Signals intelligence (SIGINT) tradecraft across air, space, and cyberspace domains",llm,,2,llm_v0
1N4,K,Information assurance principles and cybersecurity policy,Information assurance principles and cybersecurity policy,llm,,2,llm_v0
1N4,K,Cryptologic authorities and legal/policy constraints for cyber operations,Cryptologic authorities and legal/policy constraints for cyber operations,llm,,2,llm_v0
1N4,K,"Malware types, behaviors, and analysis methodologies","Malware types, behaviors, and analysis methodologies",llm,,2,llm_v0
1N4,K,"Cyber network defense concepts (e.g., IDS/IPS, SIEM, incident response)","Cyber network defense concepts (e.g., IDS/IPS, SIEM, incident response)",llm,,2,llm_v0
1N4,K,Threat actor TTPs and frameworks such as the cyber kill chain and ATT&CK,Threat actor TTPs and frameworks such as the cyber kill chain and ATT&CK,llm,,2,llm_v0
1N4,K,"Processing, exploitation, and dissemination (PED) doctrine","Processing, exploitation, and dissemination (PED) doctrine",llm,,2,llm_v0
1N4,K,DoD and Intelligence Community reporting standards and dissemination channels,DoD and Intelligence Community reporting standards and dissemination channels,llm,,2,llm_v0
1N4,K,Data integration and fusion concepts for intelligence and operations,Data integration and fusion concepts for intelligence and operations,llm,,2,llm_v0
1N4,K,"Adversary threat landscapes, countries, organizations, and targets of interest","Adversary threat landscapes, countries, organizations, and targets of interest",llm,,2,llm_v0
1N4,S,Utilizing analytical tools to assess vulnerabilities and exploit or analyze systems and networks,Utilizing analytical tools to assess vulnerabilities and exploit or analyze systems and networks,llm,,2,llm_v0
1N4,S,"Conducting cyber intelligence collection, analysis, and reporting","Conducting cyber intelligence collection, analysis, and reporting",llm,,2,llm_v0
1N4,S,Planning and supporting intelligence operations for target development and delivery,Planning and supporting intelligence operations for target development and delivery,llm,,2,llm_v0
1N4,S,"Processing, exploiting, and disseminating intelligence via written and verbal products","Processing, exploiting, and disseminating intelligence via written and verbal products",llm,,2,llm_v0
1N4,S,Performing malware triage and static/dynamic analysis,Performing malware triage and static/dynamic analysis,llm,,2,llm_v0
1N4,S,"Identifying and tracking cyber threats using SIEM, IDS, packet analysis, and threat intel platforms","Identifying and tracking cyber threats using SIEM, IDS, packet analysis, and threat intel platforms",llm,,2,llm_v0
1N4,S,"Collaborating with intelligence analysts, network defenders, and IT professionals to coordinate threat discovery and reporting","Collaborating with intelligence analysts, network defenders, and IT professionals to coordinate threat discovery and reporting",llm,,2,llm_v0
1N4,S,Collating and fusing multi-source intelligence and operations data,Collating and fusing multi-source intelligence and operations data,llm,,2,llm_v0
1N4,S,Developing and refining analytic discovery methods and tradecraft,Developing and refining analytic discovery methods and tradecraft,llm,,2,llm_v0
1N4,S,Instructing and training personnel on cyber intelligence requirements and procedures,Instructing and training personnel on cyber intelligence requirements and procedures,llm,,2,llm_v0
1N4,S,Producing briefings and written reports for commanders and senior leaders,Producing briefings and written reports for commanders and senior leaders,llm,,2,llm_v0
1N4,S,Applying information assurance controls and data handling procedures,Applying information assurance controls and data handling procedures,llm,,2,llm_v0
1N4,S,Employing reverse engineering and digital forensic techniques when required,Employing reverse engineering and digital forensic techniques when required,llm,,2,llm_v0
1N4,S,"Building and using indicators, signatures, and analytic queries to detect malicious activity","Building and using indicators, signatures, and analytic queries to detect malicious activity",llm,,2,llm_v0
1N4,S,Documenting analytic processes and maintaining traceability of intelligence products,Documenting analytic processes and maintaining traceability of intelligence products,llm,,2,llm_v0
1N4,A,Analyze complex technical and intelligence data to derive actionable insights,Analyze complex technical and intelligence data to derive actionable insights,llm,,2,llm_v0
1N4,A,Synthesize disparate sources of information to support mission outcomes,Synthesize disparate sources of information to support mission outcomes,llm,,2,llm_v0
1N4,A,Innovate and adapt tradecraft in response to evolving threats,Innovate and adapt tradecraft in response to evolving threats,llm,,2,llm_v0
1N4,A,Communicate clearly and succinctly in written and verbal formats for varied audiences,Communicate clearly and succinctly in written and verbal formats for varied audiences,llm,,2,llm_v0
1N4,A,Exercise sound judgment and make timely decisions under operational constraints,Exercise sound judgment and make timely decisions under operational constraints,llm,,2,llm_v0
1N4,A,"Work effectively in cross-functional, joint, and IC team environments","Work effectively in cross-functional, joint, and IC team environments",llm,,2,llm_v0
1N4,A,Maintain high attention to detail and accuracy in intelligence production,Maintain high attention to detail and accuracy in intelligence production,llm,,2,llm_v0
1N4,A,"Prioritize and manage multiple tasks in dynamic, time-sensitive operations","Prioritize and manage multiple tasks in dynamic, time-sensitive operations",llm,,2,llm_v0
1N4,A,Safeguard sensitive information and operate within cryptologic and legal authorities,Safeguard sensitive information and operate within cryptologic and legal authorities,llm,,2,llm_v0
1N4,A,"Detect patterns, anomalies, and indicators in network traffic and system behavior","Detect patterns, anomalies, and indicators in network traffic and system behavior",llm,,2,llm_v0
1N4,A,Translate commander and mission needs into focused intelligence support,Translate commander and mission needs into focused intelligence support,llm,,2,llm_v0
1N4,A,Assess risk and impact of cyber threats to inform tactical through strategic decisions,Assess risk and impact of cyber threats to inform tactical through strategic decisions,llm,,2,llm_v0
1N4,K,Global communications procedures,Global communications procedures,llm,,3,llm_v0
1N4,K,Intelligence analytical techniques and methodologies,Intelligence analytical techniques and methodologies,llm,,3,llm_v0
1N4,K,Organization of the national intelligence structure,Organization of the national intelligence structure,llm,,3,llm_v0
1N4,K,Intelligence organizations and systems,Intelligence organizations and systems,llm,,3,llm_v0
1N4,K,Information Operations doctrine and concepts,Information Operations doctrine and concepts,llm,,3,llm_v0
1N4,K,Organization of designated military forces (order of battle),Organization of designated military forces (order of battle),llm,,3,llm_v0
1N4,K,World geography relevant to operations,World geography relevant to operations,llm,,3,llm_v0
1N4,K,"Intelligence collection and reporting systems, principles, methods, and procedures","Intelligence collection and reporting systems, principles, methods, and procedures",llm,,3,llm_v0
1N4,K,Principles of effective writing,Principles of effective writing,llm,,3,llm_v0
1N4,K,Standards for oral and written intelligence presentations,Standards for oral and written intelligence presentations,llm,,3,llm_v0
1N4,K,"Directives for handling, disseminating, and safeguarding classified information","Directives for handling, disseminating, and safeguarding classified information",llm,,3,llm_v0
1N4,K,"Statistics and applied mathematics (algebra, geometry) fundamentals","Statistics and applied mathematics (algebra, geometry) fundamentals",llm,,3,llm_v0
1N4,K,Computer applications used in analysis,Computer applications used in analysis,llm,,3,llm_v0
1N4,K,Digital network analysis fundamentals,Digital network analysis fundamentals,llm,,3,llm_v0
1N4,K,Cyber analysis fundamentals,Cyber analysis fundamentals,llm,,3,llm_v0
1N4,K,Space warfighter intelligence fundamentals (USSF),Space warfighter intelligence fundamentals (USSF),llm,,3,llm_v0
1N4,S,Apply analytical techniques to intelligence problems,Apply analytical techniques to intelligence problems,llm,,3,llm_v0
1N4,S,"Collect, process, and report intelligence in accordance with procedures","Collect, process, and report intelligence in accordance with procedures",llm,,3,llm_v0
1N4,S,"Write clear, concise intelligence products","Write clear, concise intelligence products",llm,,3,llm_v0
1N4,S,Deliver oral and written intelligence briefings,Deliver oral and written intelligence briefings,llm,,3,llm_v0
1N4,S,"Handle, disseminate, and safeguard classified material per directives","Handle, disseminate, and safeguard classified material per directives",llm,,3,llm_v0
1N4,S,Conduct digital network analysis,Conduct digital network analysis,llm,,3,llm_v0
1N4,S,Perform cyber network analysis,Perform cyber network analysis,llm,,3,llm_v0
1N4,S,Perform cryptologic activities,Perform cryptologic activities,llm,,3,llm_v0
1N4,S,Use computer applications and analytic tools,Use computer applications and analytic tools,llm,,3,llm_v0
1N4,S,Supervise cryptologic activities,Supervise cryptologic activities,llm,,3,llm_v0
1N4,A,Gain and maintain required technical knowledge and qualifications,Gain and maintain required technical knowledge and qualifications,llm,,3,llm_v0
1N4,A,"Analyze complex, multi-source information to produce assessments","Analyze complex, multi-source information to produce assessments",llm,,3,llm_v0
1N4,A,Communicate clearly and effectively in speech and writing,Communicate clearly and effectively in speech and writing,llm,,3,llm_v0
1N4,A,Adhere to strict security and information-handling protocols,Adhere to strict security and information-handling protocols,llm,,3,llm_v0
1N4,A,Operate within joint and national intelligence organizational structures,Operate within joint and national intelligence organizational structures,llm,,3,llm_v0
1N4,A,Lead and oversee cryptologic activities,Lead and oversee cryptologic activities,llm,,3,llm_v0
1N4,K,Air Force Cybersecurity Program Management (AFI 17-130),Air Force Cybersecurity Program Management (AFI 17-130),llm,,4,llm_v0
1N4,K,Air Force computer/cybersecurity procedures (AFMAN 17-1301),Air Force computer/cybersecurity procedures (AFMAN 17-1301),llm,,4,llm_v0
1N4,K,DoD Personnel Security Program and T5 investigation requirements (DoDM 5200.02; AFMAN 16-1405),DoD Personnel Security Program and T5 investigation requirements (DoDM 5200.02; AFMAN 16-1405),llm,,4,llm_v0
1N4,K,Intelligence Community access eligibility standards (ICD 704),Intelligence Community access eligibility standards (ICD 704),llm,,4,llm_v0
1N4,K,Handling requirements for T5 information and classified environments,Handling requirements for T5 information and classified environments,llm,,4,llm_v0
1N4,K,Counterintelligence polygraph purpose and requirements,Counterintelligence polygraph purpose and requirements,llm,,4,llm_v0
1N4,K,Joint Cyber Analysis course subject matter fundamentals,Joint Cyber Analysis course subject matter fundamentals,llm,,4,llm_v0
1N4,S,Maintain local network access in accordance with AFI 17-130 and AFMAN 17-1301,Maintain local network access in accordance with AFI 17-130 and AFMAN 17-1301,llm,,4,llm_v0
1N4,S,Apply security policies to operate on classified systems and networks,Apply security policies to operate on classified systems and networks,llm,,4,llm_v0
1N4,S,Comply with and document T5 investigation and adjudication processes,Comply with and document T5 investigation and adjudication processes,llm,,4,llm_v0
1N4,S,"Complete mandatory training (e.g., Joint Cyber Analysis course) and apply learned procedures","Complete mandatory training (e.g., Joint Cyber Analysis course) and apply learned procedures",llm,,4,llm_v0
1N4,S,Follow CI polygraph testing protocols and administrative requirements,Follow CI polygraph testing protocols and administrative requirements,llm,,4,llm_v0
1N4,S,Implement customer access eligibility requirements,Implement customer access eligibility requirements,llm,,4,llm_v0
1N4,S,Adhere to access control and information protection procedures,Adhere to access control and information protection procedures,llm,,4,llm_v0
1N4,A,Obtain and maintain T5 security clearance or interim eligibility,Obtain and maintain T5 security clearance or interim eligibility,llm,,4,llm_v0
1N4,A,Successfully pass a CI polygraph when required,Successfully pass a CI polygraph when required,llm,,4,llm_v0
1N4,A,Access and work within T5/classified environments,Access and work within T5/classified environments,llm,,4,llm_v0
1N4,A,"Maintain eligibility for mission systems, networks, and facilities","Maintain eligibility for mission systems, networks, and facilities",llm,,4,llm_v0
1N4,A,Learn and interpret complex security guidance and standards,Learn and interpret complex security guidance and standards,llm,,4,llm_v0
1N4,A,Sustain trustworthiness and reliability under continuous security evaluation,Sustain trustworthiness and reliability under continuous security evaluation,llm,,4,llm_v0
1N4,A,Meet cognitive/aptitude standards as measured by ASVAB/TAPAS,Meet cognitive/aptitude standards as measured by ASVAB/TAPAS,llm,,4,llm_v0
2A3,K,"Tactical aircraft systems and structures (engines, hydraulics, related systems)","Tactical aircraft systems and structures (engines, hydraulics, related systems)",llm,,0,llm_v0
2A3,K,"Aircraft maintenance theory, procedures, and policies","Aircraft maintenance theory, procedures, and policies",llm,,0,llm_v0
2A3,K,"Inspection types and criteria (preflight, postflight, thru-flight, special, phase)","Inspection types and criteria (preflight, postflight, thru-flight, special, phase)",llm,,0,llm_v0
2A3,K,Technical orders and automated technical data usage and interpretation,Technical orders and automated technical data usage and interpretation,llm,,0,llm_v0
2A3,K,"Maintenance forms, records, and documentation requirements","Maintenance forms, records, and documentation requirements",llm,,0,llm_v0
2A3,K,Quality assurance standards and practices in aircraft maintenance,Quality assurance standards and practices in aircraft maintenance,llm,,0,llm_v0
2A3,K,Aerospace ground equipment capabilities and safety practices,Aerospace ground equipment capabilities and safety practices,llm,,0,llm_v0
2A3,K,"Jacking, lifting, and towing principles and safety","Jacking, lifting, and towing principles and safety",llm,,0,llm_v0
2A3,K,Fuel system servicing and hot pit refueling principles and safety,Fuel system servicing and hot pit refueling principles and safety,llm,,0,llm_v0
2A3,K,Sortie generation concepts and flightline operations,Sortie generation concepts and flightline operations,llm,,0,llm_v0
2A3,K,"Measurement principles for clearances, tolerances, and proper installation","Measurement principles for clearances, tolerances, and proper installation",llm,,0,llm_v0
2A3,K,"Functional testing principles for engines, components, and systems","Functional testing principles for engines, components, and systems",llm,,0,llm_v0
2A3,K,Repair and reclamation processes for aircraft and components,Repair and reclamation processes for aircraft and components,llm,,0,llm_v0
2A3,S,Service tactical aircraft and support equipment,Service tactical aircraft and support equipment,llm,,0,llm_v0
2A3,S,Perform end-of-runway checks,Perform end-of-runway checks,llm,,0,llm_v0
2A3,S,"Conduct preflight, postflight, thru-flight, special, and phase inspections","Conduct preflight, postflight, thru-flight, special, and phase inspections",llm,,0,llm_v0
2A3,S,Execute sortie generation operations,Execute sortie generation operations,llm,,0,llm_v0
2A3,S,Perform hot pit refueling,Perform hot pit refueling,llm,,0,llm_v0
2A3,S,Use conventional and automated technical data to diagnose maintenance problems,Use conventional and automated technical data to diagnose maintenance problems,llm,,0,llm_v0
2A3,S,"Troubleshoot engines, hydraulic, and related aircraft systems","Troubleshoot engines, hydraulic, and related aircraft systems",llm,,0,llm_v0
2A3,S,Remove and install aircraft and engine components,Remove and install aircraft and engine components,llm,,0,llm_v0
2A3,S,"Conduct functional tests of repaired engines, components, and systems","Conduct functional tests of repaired engines, components, and systems",llm,,0,llm_v0
2A3,S,"Adjust, align, and rig aircraft systems","Adjust, align, and rig aircraft systems",llm,,0,llm_v0
2A3,S,"Supervise and perform aircraft jacking, lifting, and towing operations","Supervise and perform aircraft jacking, lifting, and towing operations",llm,,0,llm_v0
2A3,S,"Inspect and verify clearances, tolerances, installation, and operation of components","Inspect and verify clearances, tolerances, installation, and operation of components",llm,,0,llm_v0
2A3,S,Interpret inspection findings and determine adequacy of corrective actions,Interpret inspection findings and determine adequacy of corrective actions,llm,,0,llm_v0
2A3,S,Operate powered and nonpowered aerospace ground equipment,Operate powered and nonpowered aerospace ground equipment,llm,,0,llm_v0
2A3,S,"Advise on maintenance procedures, policies, and corrective actions","Advise on maintenance procedures, policies, and corrective actions",llm,,0,llm_v0
2A3,S,Complete and manage maintenance forms and records,Complete and manage maintenance forms and records,llm,,0,llm_v0
2A3,S,Perform quality assurance and maintenance support functions,Perform quality assurance and maintenance support functions,llm,,0,llm_v0
2A3,S,Conduct repair and reclamation tasks,Conduct repair and reclamation tasks,llm,,0,llm_v0
2A3,A,Diagnose and solve complex aircraft maintenance problems,Diagnose and solve complex aircraft maintenance problems,llm,,0,llm_v0
2A3,A,"Read and interpret technical data, procedures, and policies","Read and interpret technical data, procedures, and policies",llm,,0,llm_v0
2A3,A,"Supervise, lead, and coordinate maintenance activities","Supervise, lead, and coordinate maintenance activities",llm,,0,llm_v0
2A3,A,Make sound judgments on corrective actions and serviceability,Make sound judgments on corrective actions and serviceability,llm,,0,llm_v0
2A3,A,Maintain precision and attention to detail within tight tolerances,Maintain precision and attention to detail within tight tolerances,llm,,0,llm_v0
2A3,A,"Operate safely in flightline environments, including hot refuel and end-of-runway operations","Operate safely in flightline environments, including hot refuel and end-of-runway operations",llm,,0,llm_v0
2A3,A,"Perform physically demanding tasks such as jacking, lifting, and towing","Perform physically demanding tasks such as jacking, lifting, and towing",llm,,0,llm_v0
2A3,A,"Communicate technical findings, advice, and instructions clearly","Communicate technical findings, advice, and instructions clearly",llm,,0,llm_v0
2A3,A,Operate and monitor aerospace ground equipment effectively,Operate and monitor aerospace ground equipment effectively,llm,,0,llm_v0
2A3,A,Verify system functionality through functional testing,Verify system functionality through functional testing,llm,,0,llm_v0
2A3,A,Ensure compliance with quality assurance standards and documentation requirements,Ensure compliance with quality assurance standards and documentation requirements,llm,,0,llm_v0
2A3,A,Prioritize tasks to meet sortie generation timelines,Prioritize tasks to meet sortie generation timelines,llm,,0,llm_v0
2A3,K,Principles of aircraft systems and components,Principles of aircraft systems and components,llm,,1,llm_v0
2A3,K,Flight theory and aerodynamics fundamentals,Flight theory and aerodynamics fundamentals,llm,,1,llm_v0
2A3,K,Hydraulic principles,Hydraulic principles,llm,,1,llm_v0
2A3,K,Electrical theory,Electrical theory,llm,,1,llm_v0
2A3,K,"Corrosion science, prevention, and repair concepts","Corrosion science, prevention, and repair concepts",llm,,1,llm_v0
2A3,K,"Maintenance directives, policies, and data reporting principles","Maintenance directives, policies, and data reporting principles",llm,,1,llm_v0
2A3,K,Use and interpretation of technical data and technical orders,Use and interpretation of technical data and technical orders,llm,,1,llm_v0
2A3,K,Automated maintenance data systems and documentation standards,Automated maintenance data systems and documentation standards,llm,,1,llm_v0
2A3,K,Air Force supply procedures,Air Force supply procedures,llm,,1,llm_v0
2A3,K,Deficiency reporting procedures,Deficiency reporting procedures,llm,,1,llm_v0
2A3,K,Hazardous waste and materials handling and disposal regulations,Hazardous waste and materials handling and disposal regulations,llm,,1,llm_v0
2A3,K,"Basics of physics, pneudraulics, and electronics","Basics of physics, pneudraulics, and electronics",llm,,1,llm_v0
2A3,K,Repair and reclamation concepts for aircraft and installed equipment,Repair and reclamation concepts for aircraft and installed equipment,llm,,1,llm_v0
2A3,S,Inspecting and identifying aircraft corrosion,Inspecting and identifying aircraft corrosion,llm,,1,llm_v0
2A3,S,"Reviewing and auditing maintenance forms, records, and historical reports","Reviewing and auditing maintenance forms, records, and historical reports",llm,,1,llm_v0
2A3,S,Using automated maintenance data systems for documentation and tracking,Using automated maintenance data systems for documentation and tracking,llm,,1,llm_v0
2A3,S,Inventorying and maintaining aircraft equipment,Inventorying and maintaining aircraft equipment,llm,,1,llm_v0
2A3,S,Coordinating maintenance plans and schedules to meet operational commitments,Coordinating maintenance plans and schedules to meet operational commitments,llm,,1,llm_v0
2A3,S,Launching and recovering aircraft,Launching and recovering aircraft,llm,,1,llm_v0
2A3,S,Analyzing maintenance data summaries to determine trends and production effectiveness,Analyzing maintenance data summaries to determine trends and production effectiveness,llm,,1,llm_v0
2A3,S,Performing crash recovery operations,Performing crash recovery operations,llm,,1,llm_v0
2A3,S,"Executing crew chief, expediter, flight chief, production superintendent, and maintenance support tasks","Executing crew chief, expediter, flight chief, production superintendent, and maintenance support tasks",llm,,1,llm_v0
2A3,S,Repairing and maintaining aircraft systems and installed equipment,Repairing and maintaining aircraft systems and installed equipment,llm,,1,llm_v0
2A3,S,Applying technical data and technical orders during maintenance,Applying technical data and technical orders during maintenance,llm,,1,llm_v0
2A3,S,Using Air Force supply and deficiency reporting procedures,Using Air Force supply and deficiency reporting procedures,llm,,1,llm_v0
2A3,S,Conducting repair and reclamation activities,Conducting repair and reclamation activities,llm,,1,llm_v0
2A3,S,Supervising personnel and performing staff/management functions,Supervising personnel and performing staff/management functions,llm,,1,llm_v0
2A3,S,Ensuring complete and accurate maintenance documentation,Ensuring complete and accurate maintenance documentation,llm,,1,llm_v0
2A3,A,Ability to diagnose and troubleshoot aircraft system issues,Ability to diagnose and troubleshoot aircraft system issues,llm,,1,llm_v0
2A3,A,"Ability to interpret technical orders, schematics, and technical data","Ability to interpret technical orders, schematics, and technical data",llm,,1,llm_v0
2A3,A,"Ability to plan, prioritize, and coordinate maintenance activities across teams","Ability to plan, prioritize, and coordinate maintenance activities across teams",llm,,1,llm_v0
2A3,A,"Ability to lead, supervise, and direct flight line and maintenance operations","Ability to lead, supervise, and direct flight line and maintenance operations",llm,,1,llm_v0
2A3,A,Ability to maintain high attention to detail and documentation accuracy,Ability to maintain high attention to detail and documentation accuracy,llm,,1,llm_v0
2A3,A,Ability to analyze data to identify trends and improve production effectiveness,Ability to analyze data to identify trends and improve production effectiveness,llm,,1,llm_v0
2A3,A,Ability to operate effectively under time-critical and high-stress conditions,Ability to operate effectively under time-critical and high-stress conditions,llm,,1,llm_v0
2A3,A,"Ability to communicate and coordinate with aircrew, maintenance, and support agencies","Ability to communicate and coordinate with aircrew, maintenance, and support agencies",llm,,1,llm_v0
2A3,A,Ability to ensure safe handling and compliance when working with hazardous materials,Ability to ensure safe handling and compliance when working with hazardous materials,llm,,1,llm_v0
2A3,A,Ability to adapt to multiple maintenance roles and responsibilities as mission needs change,Ability to adapt to multiple maintenance roles and responsibilities as mission needs change,llm,,1,llm_v0
2A3,A,Ability to execute emergency and crash recovery procedures,Ability to execute emergency and crash recovery procedures,llm,,1,llm_v0
2A3,K,"Aircraft structures, systems, and component fundamentals","Aircraft structures, systems, and component fundamentals",llm,,2,llm_v0
2A3,K,"Principles of aircraft installation, inspection, repair, and overhaul","Principles of aircraft installation, inspection, repair, and overhaul",llm,,2,llm_v0
2A3,K,Air Force medical standards for color vision (AFI 48-123),Air Force medical standards for color vision (AFI 48-123),llm,,2,llm_v0
2A3,K,Air Force cybersecurity program policies for network access (AFI 17-130; AFMAN 17-1301),Air Force cybersecurity program policies for network access (AFI 17-130; AFMAN 17-1301),llm,,2,llm_v0
2A3,K,DoD/Air Force personnel security program requirements (DoDM 5200.02; AFMAN 16-1405),DoD/Air Force personnel security program requirements (DoDM 5200.02; AFMAN 16-1405),llm,,2,llm_v0
2A3,K,"Platform-specific systems for A-10/U-2, F-15, and F-16 aircraft","Platform-specific systems for A-10/U-2, F-15, and F-16 aircraft",llm,,2,llm_v0
2A3,S,"Installing aircraft structures, systems, and components","Installing aircraft structures, systems, and components",llm,,2,llm_v0
2A3,S,"Inspecting aircraft structures, systems, and components","Inspecting aircraft structures, systems, and components",llm,,2,llm_v0
